               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.092395,           0.0063238,            0.043334,          0.00038133,             0.13026,          0.00029269,          8.2024e-05,            0.090192,           0.0031931,            0.042032,            0.070018,           0.0033313,           0.0033313
