               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.099261,            0.050595,            0.044036,           0.0032153,             0.27058,           0.0069644,            0.001694,            0.084946,            0.038061,            0.033531,             0.07006,           0.0033267,           0.0033267
