               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.096733,            0.015315,               0.047,           0.0011328,             0.09154,          0.00064414,          0.00017481,             0.10128,            0.010769,            0.044035,             0.07006,           0.0033267,           0.0033267
